input,target
rasmi,रश्मि
rashika,रसिक
reewas,रिवाज
roopak,रुपक
rekh,रेखा
reshama,रेसम
rochaka,रोचक
roheenee,रोहिणी
raunaka,रौनक
lagana,लगन
lata,लता
laban,लवण
lahana,लहना
lahara,लहर
lakshya,लक्ष
lankuree,लाँकुरी
laava,लाभ
lalee,लाली
lekhaka,लेखक
lochann,लोचन
ojanaa,ओजन
beekash,विकास
beejaya,विजय
wegyaan,विज्ञान
beedhya,विद्या
wedhaan,विधान
beenrma,विनम्र
beenaya,विनय
beepanaa,विपना
beepool,विपुल
bebedha,विविध
weebek,विवेक
beeshal,विशाल
beehaanee,विहानी
breeksha,वृक्ष
sayan,शयन
saan,शान
saanti,शान्ति
saalin,शालीन
sheekshya,शिक्षा
sheer,शिर
sheesheera,शिशिर
sheetal,शीतल
shuba,शुभ
shailee,शैली
sangama,संगम
samyoga,संयोग
sakal,सकल
sakshama,सक्षम
sakhaa,सखा
sagoon,सगुन
sagola,सगोल
sagana,सघन
sachet,सचेत
sajagg,सजग
sateek,सटीक
satah,सतह
satty,सत्य
sadana,सदन
sandook,सन्दुक
sanda,सन्ध्या
sapana,सपना
safala,सफल
safa,सफा
safeda,सफेद
samata,समता
samay,समय
samaaja,समाज
sameepa,समीप
sameera,समीर
samooha,समूह
saral,सरल
sawal,सवल
sahaaraa,सहारा
saandha,साँध
saita,साइत
sakar,साकार
sakha,साख
sagara,सागर
saajhaa,साझा
sathee,साथी
saadaa,सादा
saadhanaa,साधना
sasarathee,सारथी
saahas,साहस
saakshee,साक्षी
seendhu,सिन्धु
seep,सिप
seemala,सिमल
seemana,सिमाना
seemreek,सिम्रिक
seeranee,सिरानी
seerjana,सिर्जना
shukha,सुख
suganda,सुगन्ध
sugama,सुगम
sudeen,सुदिन
sudip,सुदीप
sudhar,सुधार
soon,सुन
soonaulo,सुनौलो
sundar,सुन्दर
sumana,सुमन
soomarg,सुमार्ग
sumukha,सुमुख
soogoga,सुयोग
suraja,सुरज
soorakshyaa,सुरक्षा
sulabha,सुलभ
subarna,सुवर्ण
subeedha,सुविधा
susheel,सुशील
shewa,सेवा
saugata,सौगात
hareen,हरिण
harit,हरित
hawelee,हवेली
hakeem,हाकिम
hardeek,हार्दिक
kshmata,क्षमता
gyan,ज्ञान
akanda,अखण्ड
aguwaa,अगुवा
agraja,अग्रज
ajaaya,अजय
azhar,अजर
atla,अटल
atithi,अतिथी
atull,अतुल
athanaah,अथाह
anantaa,अनन्त
anujaah,अनुज
apaarah,अपार
apurvaa,अपुर्ब
abhayaa,अभय
amr,अमर
amall,अमल
aroon,अरुण
arpann,अर्पण
ashalaah,असल
akshiyaar,अक्षर
aanganah,आँगन
aachal,आँचल
aakarh,आकार
akash,आकाश
aadarh,आदर
aadarsh,आदर्श
adhaar,आधार
aamul,आमूल
aayyam,आयाम
aarnjan,आर्जन
aalokk,आलोक
aawashh,आवास
aashaah,आशा
aasan,आसन
ashta,आस्था
inamm,इनाम
uttamm,उत्तम
udaiya,उदय
udaarh,उदार
unnat,उन्नती
uman,उमंग
ushaah,उषा
urjaah,ऊर्जा
ekata,एकता
kanta,कण्ठ
kadhum,कदम
kadhar,कदर
kapeel,कपिल
kapura,कपुर
kamahl,कमल
karunna,करुणा
kallam,कलम
kalaaah,कला
kavi,कवि
kabita,कविता
kasamm,कसम
kabyaa,काब्य
kaamnaa,कामना
kinar,किनारा
keeran,किरण
killaa,किल्ला
keertii,कीर्ति
kunjah,कुञ्ज
kushall,कुशल
kusoom,कुसुम
kripaa,कृपा
keshar,केशर
koilee,कोइली
kopeela,कोपिला
khajna,खजाना
khniij,खनिज
khanii,खानी
gagn,गगन
gamalaa,गमला
gehna,गहना
gajjal,गाजल
gaathaa,गाथा
guraas,गुराँस
griha,गृह
gochaar,गोचर
goras,गोरस
goreeto,गोरेटो
gaunthalee,गौँथली
gauravh,गौरव
ghumtee,घुम्ती
chakra,चक्र
chandraa,चन्द्र
chamakh,चमक
chamellii,चमेली
charanah,चरण
chandane,चाँदनी
chaandii,चाँदी
chaahna,चाहना
chitrra,चित्र
cherag,चिराग
chirayu,चिरायु
chetanah,चेतन
chehra,चेहरा
chautariy,चौतारी
chhabi,छवि
chhaharee,छहारी
chata,छाता
chaaya,छायाँ
chemaki,छिमेकी
jagatth,जगत्
jantaa,जनता
jamun,जमिन
jamunaa,जमुना
jaraiyo,जरायो
jahl,जल
jahaz,जहाज
jagrati,जागृति
jati,जाती
jeewan,जीवन
juneali,जुनेली
jurlee,जुरेली
joohee,जुही
jora,जोर
jyotee,ज्योति
jharnaa,झरना
jhalakh,झलक
dablee,डबली
danphe,डाँफे
dalee,डाली
dhokah,ढोका
takmh,तक्मा
tappan,तपन
tabala,तबला
tarl,तरल
tarajuah,तराजु
tarelii,तरेली
talao,तलाउ
talaeeya,तलैया
tarrra,तारा
taaly,ताली
tirsanaa,तिर्सना
tejh,तेज
torann,तोरण
treekon,त्रिकोण
thaloh,थलो
thaali,थाली
thungoh,थुँगो
thaile,थैली
darpanah,दर्पण
darshann,दर्शन
dalana,दलान
deeyaloo,दियालो
dila,दिल
deewash,दिवस
deeba,दिवा
dikshaa,दीक्षा
dip,दीप
dovaan,दोभान
drawby,द्रव्य
dhannah,धन
dhanesa,धनेश
dhaery,धैर्य
nakshathra,नक्षत्र
nagaraa,नगर
najeeer,नजिर
navha,नभ
namanaa,नमन
namunah,नमुना
nayann,नयन
naramah,नरम
naharaah,नहर
naakaaah,नाका
neekat,निकट
nikas,निकास
neegama,निगम
neebaas,निवास
neeyama,नियम
nirdos,निर्दोष
neermala,निर्मल
neermana,निर्माण
nipurnaa,निपुण
neesanaa,निसाना
netrah,नेत्र
nyaya,न्याय
paathan,पठन
pannaa,पन्ना
pareeah,परी
parellee,परेली
parewaa,परेवा
pawana,पवन
pabeetra,पवित्र
patrikaa,पत्रिका
paaila,पाइला
pipala,पिपल
pusa,पुष्प
pustikaa,पुस्तक
preethbi,पृथ्वी
pokhri,पोखरी
poshana,पोषण
pauwaa,पौवा
prakashaa,प्रकाश
prakreetee,प्रकृति
prakhrah,प्रखर
pragatyaa,प्रगति
pranay,प्रणय
pradippa,प्रदीप
prabalh,प्रबल
prabhaaba,प्रभाव
prayas,प्रयास
pritee,प्रीति
premh,प्रेम
pragyaaa,प्रज्ञा
fateekaa,फटिक
full,फूल
bagall,बगल
bagana,बगान
bagaenchaa,बगैँचा
bachat,बचत
bachaana,बचन
batubaa,बटुवा
war,बर
bahaal,बहाल
waalaa,बाला
beegul,बिगुल
beeruwaa,बिरुवा
bhandara,भन्डार
bharoosha,भरोसा
vuwan,भवन
vuwan,भुवन
vugol,भूगोल
vumika,भूमिका
mangall,मंगल
makalah,मकल
makhanah,मखन
maganh,मगन
manjariyaa,मञ्जरी
manee,मणि
madhataaa,मदत
madanah,मदन
madhuu,मधु
manna,मन
maneesa,मनीषा
mamta,ममता
maayura,मयूर
malamaaa,मलम
masalaa,मसला
mahaa,मह
mahalaa,महल
maheema,महिमा
manikaa,माणिक
manak,मानक
manaw,मानव
mayaluu,मायालु
maalaa,माला
malee,माली
meethasa,मिठास
milana,मिलन
meesil,मिसिल
meet,मीत
munaa,मुना
munala,मुनाल
mural,मुरली
moolooka,मुलुक
muhana,मुहान
moohaar,मुहार
maidaan,मैदान
maayna,मैना
mootee,मोती
moharah,मोहर
mauriya,मौरी
maulika,मौलिक
mausam,मौसम
yantrah,यन्त्र
yaatri,यात्री
yugla,युगल
yuwa,युवा
yooga,योग
yojna,योजना
raachana,रचना
raajata,रजत
ratnaa,रत्न
ramanaa,रमण
raamaa,रमा
rabee,रवि
rasmee,रश्मि
rashikaa,रसिक
ribaaj,रिवाज
rupakk,रुपक
rekhaa,रेखा
resam,रेसम
rochakk,रोचक
roheeni,रोहिणी
raunakk,रौनक
lagann,लगन
lathaa,लता
labana,लवण
lahna,लहना
lahr,लहर
laksh,लक्ष
laakuri,लाँकुरी
